,Name,Degree,Years_Of_Experience,Speciality_of_doctor,Location,City,dp_score,npv,consultation_fee
1164,Dr. Anitha A Manoj,"MBBS, MS - Obstetrics & Gynaecology",15 Years Experience Overall  (11 years as specialist),Gynecologist,"Banashankari 1st Stage, Bangalore",Bangalore,0,0,₹500
1165,Dr. Ashish Shyamkul,"MBBS, MS - Obstetrics & Gynaecology",19 Years Experience Overall  (12 years as specialist),Gynecologist,"Goregaon, Mumbai",Mumbai,0,0,₹500
1166,Dr. Manjula Patil,"MBBS, MS - Obstetrics & Gynaecology",24 Years Experience Overall  (18 years as specialist),Gynecologist,"Rajarajeshwarinagar, Bangalore",Bangalore,0,0,₹500
1167,Dr. N Shailaja,"MBBS, MS - Obstetrics & Gynaecology, DGO, DNB - Obstetrics & Gynecology, MRCOG(UK)",21 Years Experience Overall  (18 years as specialist),Gynecologist,"JP Nagar 8 Phase, Bangalore",Bangalore,98%,(1572 votes),₹400
1168,Dr. Jansi Vanitha,"MBBS, DGO",20 Years Experience Overall  (15 years as specialist),Gynecologist,"Kilpauk, Chennai",Chennai,0,0,₹700
1169,Dr. Sai Lakshmi Daayana,"MRCOG(UK), Doctor of Medicine, MBBS",22 Years Experience Overall  (21 years as specialist),Gynecologist,"Jubilee Hills, Hyderabad",Hyderabad,100%,(12 votes),₹1000
1170,Dr. Pawanpreet Kaur,"MS - Obstetrics & Gynaecology, MBBS",10 Years Experience Overall  (6 years as specialist),Gynecologist,"Pitampura, Delhi",Delhi,0,0,₹500
1171,Dr. Usha B.R.,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",17 Years Experience Overall  (11 years as specialist),Gynecologist,"JP Nagar, Bangalore",Bangalore,93%,(153 votes),₹600
1172,Dr. Amudha Arumugam,"MBBS, MD - Obstetrics & Gynaecology",31 Years Experience Overall  (20 years as specialist),Gynecologist,"Anna Nagar East, Chennai",Chennai,100%,(20 votes),₹500
1173,Dr. Anupama Ashok,"MBBS, MD - Obstetrics & Gynaecology, Fellowship in Reproductive Medicine",26 Years Experience Overall  (20 years as specialist),Gynecologist,"Sahakaranagar, Bangalore",Bangalore,98%,(601 votes),₹850
1174,Dr. Radhika Gobalakichenin,"MBBS, DGO, DNB - Obstetrics & Gynecology",25 Years Experience Overall  (19 years as specialist),Gynecologist,"Alwarpet, Chennai",Chennai,0,0,₹800
1175,Dr. Prakruthi H,"MBBS, MS - Obstetrics & Gynaecology",4 Years Experience Overall,Gynecologist,"Nelamangala, Bangalore",Bangalore,0,0,₹250
1176,Dr. Kashika Gupta Kathuria,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, FNB - Reproductive Medicine, MNAMS - Obstetrics & Gynaecology",13 Years Experience Overall  (10 years as specialist),Gynecologist,"Shakti Nagar, Delhi",Delhi,82%,(11 votes),₹700
1177,Dr. Jayashree Nagraj Bhasgi,"MBBS, MD - Obstetrics & Gynaecology",30 Years Experience Overall,Gynecologist,"Richmond Town, Bangalore",Bangalore,97%,(79 votes),₹550
1178,Dr. Amudha Hari,"MBBS, DGO",35 Years Experience Overall  (26 years as specialist),Gynecologist,"Sholinganallur, Chennai",Chennai,86%,(37 votes),₹400
1179,Dr. Neha Jain,"MBBS, DGO",17 Years Experience Overall  (13 years as specialist),Gynecologist,"Mehrauli, Delhi",Delhi,95%,(131 votes),₹500
1180,Dr. Rushda Riaz,"MBBS, DGO",12 Years Experience Overall  (8 years as specialist),Gynecologist,"Mayur Vihar Ph-II, Delhi",Delhi,96%,(24 votes),₹700
1181,Dr. Pooja Sahni,"MBBS, DNB - Obstetrics & Gynecology",12 Years Experience Overall  (8 years as specialist),Gynecologist,"Kammana Halli, Bangalore",Bangalore,100%,(40 votes),₹600
1182,Dr. S.Indukala,"MBBS, MD - Obstetrics & Gynaecology, DGO",22 Years Experience Overall,Gynecologist,"Jayanagar 9 Block, Bangalore",Bangalore,0,0,₹500
1183,Dr. Sharda Arvind,"MBBS, DNB - Obstetrics & Gynecology",23 Years Experience Overall  (18 years as specialist),Gynecologist,"Khar West, Mumbai",Mumbai,0,0,₹1500
1184,Dr. Tanya Buckshee Rohatgi,"MBBS, DNB - Obstetrics & Gynecology, MD - Obstetrics & Gynaecology",24 Years Experience Overall  (20 years as specialist),Gynecologist,"Panchsheel Park, Delhi",Delhi,0,0,₹2000
1185,Dr. Mala Prakash,"MBBS, MD - Obstetrics & Gynaecology",37 Years Experience Overall  (32 years as specialist),Gynecologist,"Bannerghatta Road, Bangalore",Bangalore,94%,(542 votes),₹850
1186,Dr. Deepthi Ashwin,"MBBS, MS - Obstetrics & Gynaecology",13 Years Experience Overall,Gynecologist,"Cunningham Road, Bangalore",Bangalore,98%,(53 votes),₹600
1187,Dr. Dharmesh Kapoor,"MD - Obstetrics & Gynaecology, MBBS, CCST - Urogynecology, FRCOG (UK)",34 Years Experience Overall  (28 years as specialist),Gynecologist,"Chembur, Mumbai",Mumbai,0,0,₹1000
1188,Dr. Devikarani,"MBBS, DGO, DNB - Obstetrics & Gynecology",17 Years Experience Overall  (14 years as specialist),Gynecologist,"Kalyan Nagar, Bangalore",Bangalore,93%,(29 votes),₹800
1189,Dr. Karthiga Devi,"MBBS, MS - Obstetrics & Gynaecology",17 Years Experience Overall  (11 years as specialist),Gynecologist,"Madipakkam, Chennai",Chennai,100%,(72 votes),₹700
1190,Dr. Manav Chintawar,"MBBS, MS - Obstetrics & Gynaecology",6 Years Experience Overall  (3 years as specialist),Gynecologist,"Ramanthapur, Hyderabad",Hyderabad,0,0,₹200
1191,Dr. Prof. Sadhana Kala,"MBBS, MS - Obstetrics & Gynaecology",44 Years Experience Overall,Gynecologist,"Kalkaji, Delhi",Delhi,98%,(531 votes),₹1500
1192,Dr. Susmitha Reddy D,"MBBS, DNB - Obstetrics & Gynecology",12 Years Experience Overall  (9 years as specialist),Gynecologist,"Nizampet, Hyderabad",Hyderabad,100%,(38 votes),₹400
1193,Dr. Nusrat,"MBBS, MS - Obstetrics & Gynaecology",16 Years Experience Overall  (14 years as specialist),Gynecologist,"Banashankari, Bangalore",Bangalore,96%,(24 votes),₹600
1194,Dr. Hemlata Hardasani,"MBBS, DGO",26 Years Experience Overall  (24 years as specialist),Gynecologist,"Andheri West, Mumbai",Mumbai,99%,(1717 votes),₹1500
1195,Dr. Hrishikesh Pai,"MBBS, MD - Obstetrics & Gynaecology",39 Years Experience Overall  (37 years as specialist),Gynecologist,"Bandra West, Mumbai",Mumbai,100%,(52 votes),₹2000
1196,Dr. Ramyasree Reddy,"MBBS, MS - Obstetrics & Gynaecology, Fellowship in Reproductive Medicine",8 Years Experience Overall  (5 years as specialist),Gynecologist,"Anna Nagar, Chennai",Chennai,0,0,₹1000
1197,Dr. Bela Kedia,"MBBS, DGO, MD - Obstetrics & Gynaecology",35 Years Experience Overall  (34 years as specialist),Gynecologist,"Mulund West, Mumbai",Mumbai,0,0,₹1300
1198,Dr. Deepika Taneja,"MBBS, MS - Obstetrics & Gynaecology",11 Years Experience Overall  (6 years as specialist),Gynecologist,"Shalimar Bagh, Delhi",Delhi,0,0,₹600
1199,Dr. G Keertana Reddy,"MBBS, MS - Obstetrics & Gynaecology",13 Years Experience Overall  (7 years as specialist),Gynecologist,"Ameerpet, Hyderabad",Hyderabad,100%,(49 votes),₹500
1200,Dr. Prajual S Hegde,"MBBS, MD - Obstetrics & Gynaecology",28 Years Experience Overall  (24 years as specialist),Gynecologist,"Koramangala 6 Block, Bangalore",Bangalore,95%,(62 votes),₹600
1201,Dr. Shishta Nadda Basu,"MBBS, MS - Obstetrics & Gynaecology",42 Years Experience Overall  (41 years as specialist),Gynecologist,"Shalimar Bagh, Delhi",Delhi,0,0,₹1000
1202,Dr. Sivakami Gopinath,"MBBS, DGO",40 Years Experience Overall  (36 years as specialist),Gynecologist,"Vadapalani, Chennai",Chennai,82%,(17 votes),₹500
1203,Dr. Manju Wali,"MBBS, MD - Obstetrics & Gynaecology",26 Years Experience Overall  (21 years as specialist),Gynecologist,"Patparganj, Delhi",Delhi,73%,(15 votes),₹1000
1204,Dr. K.Thendral,"MBBS, MS - Obstetrics & Gynaecology",18 Years Experience Overall  (12 years as specialist),Gynecologist,"Saidapet, Chennai",Chennai,0,0,₹800
1205,Dr. Mini Salunkhe,"MBBS, MD - Obstetrics & Gynaecology",32 Years Experience Overall,Gynecologist,"Kalyani Nagar, Pune",Pune,88%,(193 votes),₹800
1206,Dr. Deepa Dureja,"MBBS, MD - Obstetrics & Gynaecology",35 Years Experience Overall  (30 years as specialist),Gynecologist,"Greater Kailash Part 2, Delhi",Delhi,95%,(61 votes),₹800
1207,Dr. Shobha K,"MBBS, MS - Obstetrics & Gynaecology",24 Years Experience Overall  (17 years as specialist),Gynecologist,"Yelahanka, Bangalore",Bangalore,0,0,₹900
1208,Dr. Deepali Nirawane,"MBBS, MS - Obstetrics & Gynaecology",19 Years Experience Overall  (10 years as specialist),Gynecologist,"Wakad, Pune",Pune,98%,(270 votes),₹700
1209,Dr. Aparna Shintre,"MBBS, MD - Obstetrics & Gynaecology, DGO",25 Years Experience Overall  (22 years as specialist),Gynecologist,"Malleswaram, Bangalore",Bangalore,98%,(156 votes),₹850
1210,Dr. A. Vinutha,"MBBS, MD - Obstetrics & Gynaecology",20 Years Experience Overall  (19 years as specialist),Gynecologist,"Thousand Lights, Chennai",Chennai,0,0,₹1000
1211,Dr. Charanjit Kaur,"MBBS, MD - Obstetrics & Gynaecology",37 Years Experience Overall  (33 years as specialist),Gynecologist,"Nehru Place, Delhi",Delhi,0,0,₹1500
1212,Dr. Hirday Kapoor,"MBBS, DGO, DNB - Obstetrics & Gynecology",30 Years Experience Overall  (25 years as specialist),Gynecologist,"Punjabi Bagh, Delhi",Delhi,0,0,₹1000
1213,Dr. Payal Chaudhary,"MBBS, MD - Obstetrics & Gynaecology",22 Years Experience Overall  (17 years as specialist),Gynecologist,"Malviya Nagar, Delhi",Delhi,99%,(78 votes),₹1200
1214,Dr. Sutharsika,"MBBS, MD / MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",5 Years Experience Overall  (4 years as specialist),Gynecologist,"Perumbakkam, Chennai",Chennai,0,0,₹500
1215,Dr. Padma Khade,"MBBS, MD - Obstetrics & Gynaecology",27 Years Experience Overall  (19 years as specialist),Gynecologist,"Ghatkopar East, Mumbai",Mumbai,0,0,₹800
1216,Dr. Padmaja Tallapragada,"MBBS, DGO",29 Years Experience Overall,Gynecologist,"Kukatpally, Hyderabad",Hyderabad,73%,(11 votes),₹550
1217,Dr. Tejal Deshmukh,"MBBS, DNB - Obstetrics & Gynecology",19 Years Experience Overall  (10 years as specialist),Gynecologist,"Baner, Pune",Pune,0,0,₹1000
1218,Dr. Priyamvada Reddy Cherukuru,"MBBS, MD - Obstetrics & Gynaecology",28 Years Experience Overall  (27 years as specialist),Gynecologist,"Jubilee Hills, Hyderabad",Hyderabad,67%,(12 votes),₹1000
1219,Dr. Rajsri J Shankar,"MBBS, MRCOG(UK)",23 Years Experience Overall,Gynecologist,"Velachery, Chennai",Chennai,94%,(17 votes),₹600
1220,Dr. Chetan Nelvigi,"MBBS, MS - Obstetrics & Gynaecology",30 Years Experience Overall,Gynecologist,"Bannerghatta Road, Bangalore",Bangalore,86%,(22 votes),₹850
1221,Dr. P. V. Anuradha,"MBBS, DGO",34 Years Experience Overall  (29 years as specialist),Gynecologist,"Anna Nagar East, Chennai",Chennai,99%,(668 votes),₹1000
1222,Dr. Sandeep Talwar,"MBBS, DNB - Obstetrics & Gynecology",32 Years Experience Overall  (31 years as specialist),Gynecologist,"Panchsheel Park, Delhi",Delhi,0,0,₹1500
1223,Dr. Nikita Lad Patel,"MBBS, DGO",19 Years Experience Overall  (17 years as specialist),Gynecologist,"Mahim, Mumbai",Mumbai,0,0,₹1300
1224,Dr. Alka Gujral,"MBBS, MD - Obstetrics & Gynaecology",43 Years Experience Overall  (41 years as specialist),Gynecologist,"Panchsheel Park, Delhi",Delhi,0,0,₹1200
1225,Dr. Sushmita Mishra,"MBBS, MD - Obstetrics & Gynaecology",31 Years Experience Overall  (25 years as specialist),Gynecologist,"Vasant Kunj, Delhi",Delhi,92%,(51 votes),₹800
1226,Dr. Kakoli Guha Sen,"MBBS, MD - Obstetrics & Gynaecology",26 Years Experience Overall  (17 years as specialist),Gynecologist,"Sarjapur Road, Bangalore",Bangalore,0,0,₹700
1227,Dr. Sashikant Parchure,"MBBS, DGO, FCPS - Mid. & Gynae, MD - Obstetrics & Gynaecology",60 Years Experience Overall  (55 years as specialist),Gynecologist,"Dadar East, Mumbai",Mumbai,100%,(26 votes),₹1000
1228,Dr. Naseem Pervin,"MBBS, DNB - Obstetrics & Gynecology",29 Years Experience Overall  (8 years as specialist),Gynecologist,"OMR Road, Chennai",Chennai,0,0,₹600
1229,Dr. Aparna Patil,"MS - Obstetrics & Gynaecology, MBBS",11 Years Experience Overall  (8 years as specialist),Gynecologist,"Whitefield, Bangalore",Bangalore,97%,(105 votes),₹600
1230,Dr. Neha Khandelwal,"MBBS, MS - Obstetrics & Gynaecology",17 Years Experience Overall  (14 years as specialist),Gynecologist,"Greater Kailash Part 1, Delhi",Delhi,99%,(499 votes),₹1200
1231,Dr. Payal Narang,"MBBS, DGO",20 Years Experience Overall  (17 years as specialist),Gynecologist,"Lulla Nagar, Pune",Pune,100%,(11 votes),₹650
1232,Dr. Veni Nekkilady,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",11 Years Experience Overall  (7 years as specialist),Gynecologist,"Kalyan Nagar, Bangalore",Bangalore,100%,(67 votes),₹400
1233,Dr. Beeresh C S,"MBBS, MS - Obstetrics & Gynaecology",14 Years Experience Overall  (10 years as specialist),Gynecologist,"Banashankari, Bangalore",Bangalore,0,0,₹600
1234,Dr. G Shruti Anil,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",14 Years Experience Overall  (9 years as specialist),Gynecologist,"Chembur East, Mumbai",Mumbai,0,0,₹700
1235,Dr. Poonam Agarwal,"MBBS, DGO, DNB - Obstetrics & Gynecology",32 Years Experience Overall  (28 years as specialist),Gynecologist,"Paschim Vihar, Delhi",Delhi,99%,(141 votes),₹1000
1236,Dr. Suhasini Inamdar,"MBBS, MS - Obstetrics & Gynaecology",37 Years Experience Overall  (32 years as specialist),Gynecologist,"Indiranagar, Bangalore",Bangalore,97%,(156 votes),₹800
1237,Dr. Sneha Ashok Sasane,"DGO, MBBS",14 Years Experience Overall  (12 years as specialist),Gynecologist,"Hadapsar, Pune",Pune,99%,(173 votes),₹500
1238,Dr. Chitra Sreenivasa Murthy,"MBBS, DGO, MRCOG(UK)",21 Years Experience Overall  (15 years as specialist),Gynecologist,"Electronics City, Bangalore",Bangalore,93%,(112 votes),₹850
1239,Dr. Jasvinder Kaur,"MBBS, DNB - Obstetrics & Gynecology",18 Years Experience Overall  (9 years as specialist),Gynecologist,"Rohini Sector 3, Delhi",Delhi,100%,(28 votes),₹600
1240,Dr. Sangeeta Raodeo,"DGO, FCPS - Mid. & Gynae",16 Years Experience Overall,Gynecologist,"Mulund West, Mumbai",Mumbai,100%,(70 votes),₹800
1241,Dr. Philomena Vaz,"MBBS, MD - Obstetrics & Gynaecology, DGO",47 Years Experience Overall  (42 years as specialist),Gynecologist,"Old Airport Road, Bangalore",Bangalore,77%,(30 votes),₹750
1242,Dr. Deepshika Jha,"MBBS, MS - Obstetrics & Gynaecology",8 Years Experience Overall  (7 years as specialist),Gynecologist,"Hebbal, Bangalore",Bangalore,99%,(98 votes),₹750
1243,Dr. Swetha V,"MBBS, Fellowship in Reproductive Medicine, DNB - Obstetrics & Gynecology",16 Years Experience Overall  (8 years as specialist),Gynecologist,"Sahakaranagar, Bangalore",Bangalore,0,0,₹850
1244,Dr. Meenakshi Sharma,"MBBS, MD - Obstetrics & Gynaecology",21 Years Experience Overall  (20 years as specialist),Gynecologist,"Patparganj, Delhi",Delhi,100%,(11 votes),₹900
1245,Dr. Archana S Ayyanathan,"MBBS, MD - Obstetrics & Gynaecology",17 Years Experience Overall  (12 years as specialist),Gynecologist,"Anna Nagar, Chennai",Chennai,97%,(123 votes),₹1000
1246,Dr. Padmapriya G V,"DNB - Obstetrics & Gynecology, MBBS, DGO",14 Years Experience Overall  (7 years as specialist),Gynecologist,"Rajajinagar, Bangalore",Bangalore,100%,(39 votes),₹500
1247,Dr. Gayatri Manaktala,"MBBS, DGO",18 Years Experience Overall,Gynecologist,"Khar West, Mumbai",Mumbai,99%,(614 votes),₹1500
1248,Dr. Deepthi Raidu,"MBBS, MS - Obstetrics & Gynaecology",14 Years Experience Overall  (5 years as specialist),Gynecologist,"Banjara Hills, Hyderabad",Hyderabad,100%,(20 votes),₹750
1249,Dr. Sunita Gupta,"MBBS, MD - Obstetrics & Gynaecology",40 Years Experience Overall  (37 years as specialist),Gynecologist,"Panchsheel Park, Delhi",Delhi,87%,(170 votes),₹1300
1250,Dr. Stuti Ranjan Chawla,"MD - Physician, DGO",23 Years Experience Overall  (16 years as specialist),Gynecologist,"Dwarka, Delhi",Delhi,97%,(136 votes),₹600
1251,Dr. Supriya Malhotra,"MBBS, MD - Obstetrics & Gynaecology",40 Years Experience Overall  (31 years as specialist),Gynecologist,"Greater Kailash Part 2, Delhi",Delhi,0,0,₹1500
1252,Dr. Shilpa Shah Gohil,"MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, DGO, FCPS - Mid. & Gynae",19 Years Experience Overall,Gynecologist,"Mahim, Mumbai",Mumbai,98%,(135 votes),₹1800
1253,Dr. Lakshmi Aswathaman,"MBBS, DGO, MD - Obstetrics & Gynaecology",42 Years Experience Overall  (17 years as specialist),Gynecologist,"Aminjikarai, Chennai",Chennai,0,0,₹800
1254,Dr. Mamatha Devi S,"MBBS, MS - Obstetrics & Gynaecology",32 Years Experience Overall  (20 years as specialist),Gynecologist,"Koramangala 6 Block, Bangalore",Bangalore,97%,(550 votes),₹500
1255,Dr. Smita Khose,"MBBS, MS - Obstetrics & Gynaecology",23 Years Experience Overall  (19 years as specialist),Gynecologist,"Kalyani Nagar, Pune",Pune,94%,(120 votes),₹800
1256,Dr. Amrita Rao,"MBBS, DNB - Obstetrics & Gynecology",28 Years Experience Overall  (20 years as specialist),Gynecologist,"Old Airport Road, Bangalore",Bangalore,92%,(101 votes),₹750
1257,Dr. Darshana Sonwane,"DGO, MBBS",9 Years Experience Overall  (7 years as specialist),Gynecologist,"Ravet, Pune",Pune,100%,(59 votes),₹500
1258,Dr. Richika Sahay Shukla,"MBBS, DNB - Obstetrics & Gynecology",21 Years Experience Overall  (13 years as specialist),Gynecologist,"Vasant Kunj, Delhi",Delhi,97%,(250 votes),₹2000
1259,Dr. Brinda N Kalro,"MBBS, Fellow of Royal College of Obstetricians and Gynaecologists FRCOG (London)",34 Years Experience Overall  (15 years as specialist),Gynecologist,"Anna Nagar, Chennai",Chennai,0,0,₹1000
1260,Dr. Soni Anand,"MBBS, DGO",24 Years Experience Overall  (21 years as specialist),Gynecologist,"Rohini, Delhi",Delhi,95%,(115 votes),₹700
1261,Dr. Raghu Thejaswi,"MBBS, DNB - Obstetrics & Gynecology",10 Years Experience Overall  (3 years as specialist),Gynecologist,"Mehdipatnam, Hyderabad",Hyderabad,0,0,₹600
1262,Dr. G.Subashini,"MBBS, MS - Obstetrics & Gynaecology",12 Years Experience Overall  (6 years as specialist),Gynecologist,"Poonamalle, Chennai",Chennai,0,0,₹500
1263,Dr. Hemanandini Jayaraman,"MBBS, MD - Obstetrics & Gynaecology",28 Years Experience Overall  (22 years as specialist),Gynecologist,"Old Airport Road, Bangalore",Bangalore,95%,(96 votes),₹750
1264,Dr. Renubala Rout,"DNB - Obstetrics & Gynecology, MBBS",16 Years Experience Overall  (10 years as specialist),Gynecologist,"Kandivali East, Mumbai",Mumbai,98%,(47 votes),₹1000
1265,Dr. Kirthika K S,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, FNB - Reproductive Medicine",22 Years Experience Overall  (17 years as specialist),Gynecologist,"Thousand Lights, Chennai",Chennai,0,0,₹1000
1266,Dr. Pooja Kolhe,"MBBS, DGO",6 Years Experience Overall  (4 years as specialist),Gynecologist,"Kharadi, Pune",Pune,0,0,₹650
1267,Dr. Padmapriya Vivek,"MBBS, MS - Obstetrics & Gynaecology",20 Years Experience Overall  (15 years as specialist),Gynecologist,"Perumbakkam, Chennai",Chennai,91%,(203 votes),₹600
1268,Dr. Kavya Krishna Kumar,"MBBS, MS - Obstetrics & Gynaecology",16 Years Experience Overall  (13 years as specialist),Gynecologist,"Alwarpet, Chennai",Chennai,94%,(16 votes),₹600
1269,Dr. Madhuri Patil,"MD - Obstetrics & Gynaecology, Fellow of Indian College of Obstetrics and Gynecology (FICOG), MBBS, DGO",37 Years Experience Overall,Gynecologist,"Bannerghatta Road, Bangalore",Bangalore,82%,(22 votes),₹1000
1270,Dr. Mita Sase,"MBBS, DNB - Obstetrics & Gynecology",15 Years Experience Overall  (14 years as specialist),Gynecologist,"Baner, Pune",Pune,0,0,₹500
1271,Dr. Nikky Yadav,"MBBS, MS - Obstetrics & Gynaecology",10 Years Experience Overall  (6 years as specialist),Gynecologist,"Greater Kailash Part 1, Delhi",Delhi,0,0,₹800
